Filename                                                                                                                                             Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgPaint.cpp                                                                                                  308                67    78.25%          36                 5    86.11%         286                47    83.57%         258                81    68.60%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgPaint.h                                                                                                    123                12    90.24%          24                 1    95.83%         172                10    94.19%          74                11    85.14%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgPicture.cpp                                                                                                 31                11    64.52%          14                 2    85.71%          73                11    84.93%          12                 8    33.33%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgPicture.h                                                                                                  173                42    75.72%          25                 5    80.00%         226                52    76.99%         110                37    66.36%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgRender.cpp                                                                                                 298                81    72.82%          26                 2    92.31%         560               141    74.82%         252                95    62.30%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgRender.h                                                                                                   253                50    80.24%          58                 2    96.55%         321                59    81.62%         176                39    77.84%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgSaveModule.h                                                                                                 1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgSaver.cpp                                                                                                   75                41    45.33%          10                 1    90.00%         103                54    47.57%          48                33    31.25%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgScene.cpp                                                                                                   12                 0   100.00%           7                 0   100.00%          23                 0   100.00%           2                 0   100.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgScene.h                                                                                                    272                43    84.19%          20                 1    95.00%         303                42    86.14%         206                47    77.18%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgShape.cpp                                                                                                   47                 3    93.62%          34                 1    97.06%         125                 3    97.60%          12                 3    75.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgShape.h                                                                                                    234                44    81.20%          32                 4    87.50%         271                43    84.13%         166                50    69.88%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgTaskScheduler.cpp                                                                                           79                 6    92.41%          17                 2    88.24%         113                12    89.38%          43                 5    88.37%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgTaskScheduler.h                                                                                              9                 0   100.00%           4                 0   100.00%          17                 0   100.00%           4                 0   100.00%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgText.cpp                                                                                                    55                 5    90.91%          21                 4    80.95%          90                13    85.56%          24                 1    95.83%
Users/noh/Desktop/Repo/THORVG/src/renderer/tvgText.h                                                                                                     128                59    53.91%          20                 6    70.00%         145                41    71.72%          68                39    42.65%
Users/noh/Desktop/Repo/THORVG/src/savers/gif/tvgGifEncoder.cpp                                                                                           181                17    90.61%          17                 0   100.00%         355                18    94.93%         124                18    85.48%
Users/noh/Desktop/Repo/THORVG/src/savers/gif/tvgGifSaver.cpp                                                                                              74                32    56.76%           5                 1    80.00%          79                12    84.81%          40                19    52.50%
opt/homebrew/include/SDL2/SDL_endian.h                                                                                                                     1                 1     0.00%           1                 1     0.00%           9                 9     0.00%           0                 0         -
opt/homebrew/include/SDL2/SDL_rect.h                                                                                                                       7                 7     0.00%           7                 7     0.00%          29                29     0.00%           0                 0         -
opt/homebrew/include/SDL2/SDL_stdinc.h                                                                                                                     6                 6     0.00%           6                 6     0.00%          49                49     0.00%           0                 0         -
opt/homebrew/opt/libomp/include/omp.h                                                                                                                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -

Files which contain no functions:
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/base/ecma-extended-info.h                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/base/ecma-globals.h                                                           0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/base/ecma-helpers-number.h                                                    0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/base/ecma-helpers.h                                                           0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer-prototype.inc.h                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer.inc.h                                0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-handlers.h                                       0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-map.inc.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-set.inc.h                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtin-symbol.inc.h                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/ecma-builtins.h                                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray.inc.h                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/operations/ecma-array-object.h                                                0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/operations/ecma-arraybuffer-object.h                                          0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/operations/ecma-async-generator-object.h                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/operations/ecma-iterator-object.h                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/ecma/operations/ecma-objects.h                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/include/jerry-config.h                                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/include/jerryscript-compiler.h                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/jcontext/jcontext.h                                                                0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/jmem/jmem-allocator-internal.h                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/jmem/jmem.h                                                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/jrt/jrt.h                                                                          0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/lit/lit-char-helpers.h                                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/lit/lit-globals.h                                                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/lit/lit-magic-strings.inc.h                                                        0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/lit/lit-strings.h                                                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/byte-code.h                                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/common.h                                                                 0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-lexer.h                                                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-parser-internal.h                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-parser-limits.h                                                       0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-scanner-internal.h                                                    0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/parser/js/js-scanner.h                                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/opcodes.h                                                                       0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm-defines.h                                                                    0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm-stack.h                                                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/jerryscript/jerry-core/vm/vm.h                                                                            0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/rapidjson/rapidjson.h                                                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/lottie/tvgLottieInterpolator.h                                                                                   0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/svg/tvgXmlParser.h                                                                                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/ttf/tvgTtfReader.h                                                                                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dec/vp8i.h                                                                                                  0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/dsp/dsp.h                                                                                                   0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/utils/huffman.h                                                                                             0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/webp/format_constants.h                                                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/loaders/webp/webp/types.h                                                                                                0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/src/renderer/gpu_engine/gl/tvgGl.h                                                                                           0                 0         -           0                 0         -           0                 0         -           0                 0         -
Users/noh/Desktop/Repo/THORVG/thorvg/config.h                                                                                                              0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/include/SDL2/SDL.h                                                                                                                            0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/include/SDL2/SDL_opengl.h                                                                                                                     0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/include/SDL2/SDL_opengl_glext.h                                                                                                               0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/include/SDL2/SDL_video.h                                                                                                                      0                 0         -           0                 0         -           0                 0         -           0                 0         -
opt/homebrew/include/webgpu/webgpu.h                                                                                                                       0                 0         -           0                 0         -           0                 0         -           0                 0         -
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                                                                  65520             41156    37.19%        4729              1931    59.17%       85775             53429    37.71%       37136             24530    33.95%
